时间,通道,频率 (Hz),温度 (C),状态
2026-06-22 22:11:36,2,2847.50,28.0,OK
2026-06-22 22:11:46,3,2891.70,28.0,OK
2026-06-22 22:11:58,4,891.70,28.0,OK
2026-06-22 22:12:07,5,2910.70,27.5,OK
2026-06-22 22:12:16,6,2733.20,27.5,OK
2026-06-22 22:12:18,7,,,Timeout/Error
2026-06-22 22:12:21,8,,,Timeout/Error
2026-06-22 22:12:33,1,2884.90,28.4,OK
2026-06-22 22:12:42,2,2847.60,28.0,OK
2026-06-22 22:12:52,3,2891.80,28.0,OK
2026-06-22 22:13:04,4,891.60,28.0,OK
2026-06-22 22:13:13,5,2910.70,27.5,OK
2026-06-22 22:13:22,6,2733.20,27.5,OK
2026-06-22 22:13:26,7,,,Timeout/Error
2026-06-22 22:13:28,8,,,Timeout/Error
2026-06-22 22:13:40,1,2884.90,28.5,OK
2026-06-22 22:13:49,2,2847.80,28.0,OK
2026-06-22 22:13:59,3,2891.70,28.0,OK
2026-06-22 22:14:11,4,891.80,28.0,OK
2026-06-22 22:14:20,5,2910.70,27.5,OK
2026-06-22 22:14:29,6,2733.20,27.5,OK
2026-06-22 22:14:32,7,,,Timeout/Error
2026-06-22 22:14:34,8,,,Timeout/Error
2026-06-22 22:14:46,1,2884.90,28.4,OK
2026-06-22 22:14:55,2,2847.60,28.0,OK
2026-06-22 22:15:05,3,2891.70,28.0,OK
2026-06-22 22:15:17,4,891.60,28.0,OK
2026-06-22 22:15:26,5,2910.70,27.6,OK
2026-06-22 22:15:35,6,2733.20,27.6,OK
2026-06-22 22:15:38,7,,,Timeout/Error
2026-06-22 22:15:40,8,,,Timeout/Error
2026-06-22 22:15:52,1,2884.60,28.4,OK
2026-06-22 22:16:02,2,2847.80,28.0,OK
2026-06-22 22:16:11,3,2891.70,28.0,OK
2026-06-22 22:16:22,4,891.70,28.0,OK
2026-06-22 22:16:32,5,2910.80,27.5,OK
2026-06-22 22:16:41,6,2733.20,27.5,OK
2026-06-22 22:16:45,7,,,Timeout/Error
2026-06-22 22:16:48,8,,,Timeout/Error
2026-06-22 22:16:59,1,2884.90,28.4,OK
2026-06-22 22:17:09,2,2847.70,28.0,OK
2026-06-22 22:17:18,3,2891.70,28.0,OK
2026-06-22 22:17:30,4,891.50,28.0,OK
2026-06-22 22:17:39,5,2910.70,27.5,OK
2026-06-22 22:17:48,6,2733.20,27.5,OK
2026-06-22 22:17:52,7,,,Timeout/Error
2026-06-22 22:17:54,8,,,Timeout/Error
2026-06-22 22:18:06,1,2884.80,28.4,OK
2026-06-22 22:18:16,2,2847.90,28.0,OK
2026-06-22 22:18:26,3,2891.80,28.0,OK
2026-06-22 22:18:37,4,891.50,28.0,OK
2026-06-22 22:18:47,5,2910.70,27.5,OK
2026-06-22 22:18:57,6,2733.20,27.5,OK
2026-06-22 22:18:59,7,,,Timeout/Error
2026-06-22 22:19:01,8,,,Timeout/Error
2026-06-22 22:19:13,1,2884.90,28.4,OK
2026-06-22 22:19:23,2,2847.60,28.0,OK
2026-06-22 22:19:33,3,2891.80,28.0,OK
2026-06-22 22:19:45,4,891.50,28.0,OK
2026-06-22 22:19:54,5,2910.70,27.5,OK
2026-06-22 22:20:04,6,2733.20,27.5,OK
2026-06-22 22:20:06,7,,,Timeout/Error
2026-06-22 22:20:08,8,,,Timeout/Error
2026-06-22 22:20:20,1,2884.90,28.4,OK
2026-06-22 22:20:30,2,2847.60,28.0,OK
2026-06-22 22:20:40,3,2891.70,28.0,OK
2026-06-22 22:20:51,4,891.80,28.0,OK
2026-06-22 22:21:01,5,2910.80,27.5,OK
2026-06-22 22:21:11,6,2733.20,27.5,OK
2026-06-22 22:21:14,7,,,Timeout/Error
2026-06-22 22:21:17,8,,,Timeout/Error
2026-06-22 22:21:29,1,2884.80,28.4,OK
2026-06-22 22:21:38,2,2847.60,28.0,OK
2026-06-22 22:21:48,3,2891.70,28.0,OK
2026-06-22 22:22:00,4,891.60,28.0,OK
2026-06-22 22:22:09,5,2910.80,27.5,OK
2026-06-22 22:22:18,6,2733.20,27.5,OK
2026-06-22 22:22:21,7,,,Timeout/Error
2026-06-22 22:22:23,8,,,Timeout/Error
2026-06-22 22:22:35,1,2884.60,28.4,OK
2026-06-22 22:22:45,2,2847.60,28.0,OK
2026-06-22 22:22:55,3,2891.60,28.0,OK
2026-06-22 22:23:07,4,891.70,28.0,OK
2026-06-22 22:23:16,5,2910.70,27.5,OK
2026-06-22 22:23:26,6,2733.20,27.5,OK
2026-06-22 22:23:30,7,,,Timeout/Error
2026-06-22 22:23:32,8,,,Timeout/Error
2026-06-22 22:23:44,1,2884.60,28.4,OK
2026-06-22 22:23:54,2,2847.70,28.0,OK
2026-06-22 22:24:04,3,2891.70,28.0,OK
2026-06-22 22:24:15,4,891.60,28.0,OK
2026-06-22 22:24:25,5,2910.80,27.5,OK
2026-06-22 22:24:35,6,2733.20,27.5,OK
2026-06-22 22:24:38,7,,,Timeout/Error
2026-06-22 22:24:41,8,,,Timeout/Error
2026-06-22 22:24:53,1,2884.80,28.4,OK
2026-06-22 22:25:02,2,2847.80,28.0,OK
2026-06-22 22:25:11,3,2891.70,28.0,OK
2026-06-22 22:25:23,4,891.60,28.0,OK
2026-06-22 22:25:32,5,2910.70,27.5,OK
2026-06-22 22:25:42,6,2733.20,27.5,OK
2026-06-22 22:25:46,7,,,Timeout/Error
2026-06-22 22:25:48,8,,,Timeout/Error
2026-06-22 22:26:00,1,2884.70,28.4,OK
2026-06-22 22:26:09,2,2847.70,28.0,OK
2026-06-22 22:26:19,3,2891.70,28.0,OK
2026-06-22 22:26:30,4,891.60,28.0,OK
2026-06-22 22:26:39,5,2910.70,27.5,OK
2026-06-22 22:26:49,6,2733.20,27.5,OK
2026-06-22 22:26:53,7,,,Timeout/Error
2026-06-22 22:26:55,8,,,Timeout/Error
2026-06-22 22:27:07,1,2884.90,28.4,OK
2026-06-22 22:27:16,2,2847.60,28.0,OK
2026-06-22 22:27:26,3,2891.80,28.0,OK
2026-06-22 22:27:38,4,891.50,28.0,OK
2026-06-22 22:27:47,5,2910.70,27.5,OK
2026-06-22 22:27:57,6,2733.20,27.5,OK
2026-06-22 22:28:01,7,,,Timeout/Error
2026-06-22 22:28:03,8,,,Timeout/Error
2026-06-22 22:28:15,1,2884.80,28.4,OK
2026-06-22 22:28:24,2,2847.70,28.0,OK
2026-06-22 22:28:34,3,2891.70,28.0,OK
2026-06-22 22:28:45,4,891.60,28.0,OK
2026-06-22 22:28:55,5,2910.70,27.5,OK
2026-06-22 22:29:04,6,2733.20,27.5,OK
2026-06-22 22:29:06,7,,,Timeout/Error
2026-06-22 22:29:09,8,,,Timeout/Error
2026-06-22 22:29:21,1,2884.70,28.4,OK
2026-06-22 22:29:30,2,2847.60,28.0,OK
2026-06-22 22:29:39,3,2891.60,28.0,OK
2026-06-22 22:29:51,4,891.90,28.0,OK
2026-06-22 22:30:00,5,2910.80,27.5,OK
2026-06-22 22:30:10,6,2733.20,27.5,OK
2026-06-22 22:30:14,7,,,Timeout/Error
2026-06-22 22:30:16,8,,,Timeout/Error
2026-06-22 22:30:28,1,2884.80,28.4,OK
2026-06-22 22:30:38,2,2847.60,28.0,OK
2026-06-22 22:30:47,3,2891.70,28.0,OK
2026-06-22 22:30:59,4,891.60,28.0,OK
2026-06-22 22:31:08,5,2910.80,27.5,OK
2026-06-22 22:31:17,6,2733.20,27.5,OK
2026-06-22 22:31:21,7,,,Timeout/Error
2026-06-22 22:31:24,8,,,Timeout/Error
2026-06-22 22:31:36,1,2884.60,28.4,OK
2026-06-22 22:31:45,2,2847.50,28.0,OK
2026-06-22 22:31:55,3,2891.60,28.0,OK
2026-06-22 22:32:06,4,891.70,28.0,OK
2026-06-22 22:32:16,5,2910.70,27.5,OK
2026-06-22 22:32:25,6,2733.20,27.5,OK
2026-06-22 22:32:29,7,,,Timeout/Error
2026-06-22 22:32:31,8,,,Timeout/Error
2026-06-22 22:32:43,1,2884.90,28.4,OK
2026-06-22 22:32:53,2,2847.60,28.0,OK
2026-06-22 22:33:03,3,2891.60,28.0,OK
2026-06-22 22:33:14,4,891.70,28.0,OK
2026-06-22 22:33:24,5,2910.70,27.5,OK
2026-06-22 22:33:33,6,2733.20,27.5,OK
2026-06-22 22:33:37,7,,,Timeout/Error
2026-06-22 22:33:40,8,,,Timeout/Error
2026-06-22 22:33:52,1,2884.60,28.5,OK
2026-06-22 22:34:01,2,2847.60,28.0,OK
2026-06-22 22:34:11,3,2891.60,28.0,OK
2026-06-22 22:34:23,4,891.60,28.0,OK
2026-06-22 22:34:32,5,2910.70,27.5,OK
2026-06-22 22:34:41,6,2733.20,27.5,OK
2026-06-22 22:34:44,7,,,Timeout/Error
2026-06-22 22:34:46,8,,,Timeout/Error
2026-06-22 22:34:58,1,2885.00,28.3,OK
2026-06-22 22:35:08,2,2847.60,27.9,OK
2026-06-22 22:35:17,3,2891.70,27.9,OK
2026-06-22 22:35:29,4,891.60,27.9,OK
2026-06-22 22:35:39,5,2910.80,27.5,OK
2026-06-22 22:35:49,6,2733.20,27.5,OK
2026-06-22 22:35:52,7,,,Timeout/Error
2026-06-22 22:35:55,8,,,Timeout/Error
2026-06-22 22:36:07,1,2884.70,28.5,OK
2026-06-22 22:36:17,2,2847.60,28.0,OK
2026-06-22 22:36:26,3,2891.70,28.0,OK
2026-06-22 22:36:38,4,891.50,28.0,OK
2026-06-22 22:36:47,5,2910.80,27.5,OK
2026-06-22 22:36:57,6,2733.20,27.5,OK
2026-06-22 22:36:59,7,,,Timeout/Error
2026-06-22 22:37:02,8,,,Timeout/Error
2026-06-22 22:37:13,1,2885.00,28.4,OK
2026-06-22 22:37:23,2,2847.60,28.0,OK
2026-06-22 22:37:32,3,2891.60,28.0,OK
2026-06-22 22:37:43,4,891.50,28.0,OK
2026-06-22 22:37:53,5,2910.60,27.5,OK
2026-06-22 22:38:02,6,2733.10,27.5,OK
2026-06-22 22:38:06,7,,,Timeout/Error
2026-06-22 22:38:09,8,,,Timeout/Error
2026-06-22 22:38:20,1,2884.70,28.4,OK
2026-06-22 22:38:30,2,2847.60,28.0,OK
2026-06-22 22:38:39,3,2891.60,28.0,OK
2026-06-22 22:38:51,4,891.60,28.0,OK
2026-06-22 22:39:00,5,2910.80,27.5,OK
2026-06-22 22:39:10,6,2733.20,27.5,OK
2026-06-22 22:39:14,7,,,Timeout/Error
2026-06-22 22:39:16,8,,,Timeout/Error
2026-06-22 22:39:28,1,2884.70,28.4,OK
2026-06-22 22:39:37,2,2847.60,28.0,OK
2026-06-22 22:39:47,3,2891.70,28.0,OK
2026-06-22 22:39:58,4,891.60,28.0,OK
2026-06-22 22:40:07,5,2910.70,27.5,OK
2026-06-22 22:40:17,6,2733.10,27.5,OK
2026-06-22 22:40:21,7,,,Timeout/Error
2026-06-22 22:40:23,8,,,Timeout/Error
2026-06-22 22:40:35,1,2884.90,28.3,OK
2026-06-22 22:40:45,2,2847.60,27.9,OK
2026-06-22 22:40:54,3,2891.70,27.9,OK
2026-06-22 22:41:05,4,891.60,27.9,OK
2026-06-22 22:41:15,5,2910.80,27.5,OK
2026-06-22 22:41:25,6,2733.20,27.5,OK
2026-06-22 22:41:28,7,,,Timeout/Error
2026-06-22 22:41:31,8,,,Timeout/Error
2026-06-22 22:41:43,1,2884.70,28.4,OK
2026-06-22 22:41:52,2,2847.60,28.0,OK
2026-06-22 22:42:01,3,2891.60,28.0,OK
2026-06-22 22:42:13,4,891.60,28.0,OK
2026-06-22 22:42:22,5,2910.80,27.6,OK
2026-06-22 22:42:31,6,2733.20,27.6,OK
2026-06-22 22:42:34,7,,,Timeout/Error
2026-06-22 22:42:36,8,,,Timeout/Error
2026-06-22 22:42:48,1,2885.00,28.4,OK
2026-06-22 22:42:58,2,2847.50,28.0,OK
2026-06-22 22:43:07,3,2891.70,28.0,OK
2026-06-22 22:43:19,4,891.80,28.0,OK
2026-06-22 22:43:29,5,2910.80,27.5,OK
2026-06-22 22:43:38,6,2733.20,27.5,OK
2026-06-22 22:43:40,7,,,Timeout/Error
2026-06-22 22:43:43,8,,,Timeout/Error
2026-06-22 22:43:55,1,2885.00,28.5,OK
2026-06-22 22:44:05,2,2847.70,28.0,OK
2026-06-22 22:44:14,3,2891.70,28.0,OK
2026-06-22 22:44:25,4,891.70,28.0,OK
2026-06-22 22:44:35,5,2910.70,27.5,OK
2026-06-22 22:44:45,6,2733.10,27.5,OK
2026-06-22 22:44:48,7,,,Timeout/Error
2026-06-22 22:44:51,8,,,Timeout/Error
2026-06-22 22:45:03,1,2884.80,28.5,OK
2026-06-22 22:45:13,2,2847.50,28.0,OK
2026-06-22 22:45:22,3,2891.60,28.0,OK
2026-06-22 22:45:34,4,891.80,28.0,OK
2026-06-22 22:45:43,5,2910.80,27.5,OK
2026-06-22 22:45:53,6,2733.20,27.5,OK
2026-06-22 22:45:55,7,,,Timeout/Error
2026-06-22 22:45:57,8,,,Timeout/Error
2026-06-22 22:46:09,1,2884.70,28.5,OK
2026-06-22 22:46:19,2,2847.50,28.0,OK
2026-06-22 22:46:29,3,2891.70,28.0,OK
2026-06-22 22:46:41,4,891.60,28.0,OK
2026-06-22 22:46:50,5,2910.70,27.5,OK
2026-06-22 22:47:00,6,2733.20,27.5,OK
2026-06-22 22:47:03,7,,,Timeout/Error
2026-06-22 22:47:06,8,,,Timeout/Error
2026-06-22 22:47:17,1,2885.10,28.4,OK
2026-06-22 22:47:27,2,2847.70,28.0,OK
2026-06-22 22:47:36,3,2891.70,28.0,OK
2026-06-22 22:47:48,4,891.50,28.0,OK
2026-06-22 22:47:57,5,2910.70,27.5,OK
2026-06-22 22:48:07,6,2733.10,27.5,OK
2026-06-22 22:48:11,7,,,Timeout/Error
2026-06-22 22:48:13,8,,,Timeout/Error
2026-06-22 22:48:25,1,2884.80,28.4,OK
2026-06-22 22:48:34,2,2847.70,28.0,OK
2026-06-22 22:48:43,3,2891.70,28.0,OK
2026-06-22 22:48:55,4,891.60,28.0,OK
2026-06-22 22:49:04,5,2910.80,27.5,OK
2026-06-22 22:49:14,6,2733.20,27.5,OK
2026-06-22 22:49:18,7,,,Timeout/Error
2026-06-22 22:49:20,8,,,Timeout/Error
2026-06-22 22:49:32,1,2885.00,28.4,OK
2026-06-22 22:49:41,2,2847.70,28.0,OK
2026-06-22 22:49:51,3,2891.60,28.0,OK
2026-06-22 22:50:02,4,891.60,28.0,OK
2026-06-22 22:50:11,5,2910.80,27.5,OK
2026-06-22 22:50:21,6,2733.20,27.5,OK
2026-06-22 22:50:25,7,,,Timeout/Error
2026-06-22 22:50:27,8,,,Timeout/Error
2026-06-22 22:50:39,1,2884.70,28.4,OK
2026-06-22 22:50:49,2,2847.60,28.0,OK
2026-06-22 22:50:58,3,2891.70,28.0,OK
2026-06-22 22:51:10,4,891.60,28.0,OK
2026-06-22 22:51:20,5,2910.80,27.5,OK
2026-06-22 22:51:29,6,2733.20,27.5,OK
2026-06-22 22:51:31,7,,,Timeout/Error
2026-06-22 22:51:34,8,,,Timeout/Error
2026-06-22 22:51:46,1,2885.00,28.4,OK
2026-06-22 22:51:55,2,2847.60,28.0,OK
2026-06-22 22:52:04,3,2891.70,28.0,OK
2026-06-22 22:52:16,4,891.70,28.0,OK
2026-06-22 22:52:25,5,2910.80,27.5,OK
2026-06-22 22:52:34,6,2733.20,27.5,OK
2026-06-22 22:52:38,7,,,Timeout/Error
2026-06-22 22:52:41,8,,,Timeout/Error
2026-06-22 22:52:53,1,2885.20,28.5,OK
2026-06-22 22:53:02,2,2847.70,28.0,OK
2026-06-22 22:53:11,3,2891.60,28.0,OK
2026-06-22 22:53:23,4,892.00,28.0,OK
2026-06-22 22:53:32,5,2910.70,27.5,OK
2026-06-22 22:53:42,6,2733.20,27.5,OK
2026-06-22 22:53:44,7,,,Timeout/Error
2026-06-22 22:53:47,8,,,Timeout/Error
2026-06-22 22:53:59,1,2884.90,28.5,OK
2026-06-22 22:54:08,2,2847.60,28.0,OK
2026-06-22 22:54:18,3,2891.60,28.0,OK
2026-06-22 22:54:29,4,891.70,28.0,OK
2026-06-22 22:54:39,5,2910.70,27.5,OK
2026-06-22 22:54:48,6,2733.20,27.5,OK
2026-06-22 22:54:51,7,,,Timeout/Error
2026-06-22 22:54:53,8,,,Timeout/Error
2026-06-22 22:55:05,1,2885.00,28.4,OK
2026-06-22 22:55:15,2,2847.60,28.0,OK
2026-06-22 22:55:24,3,2891.60,28.0,OK
2026-06-22 22:55:36,4,891.80,28.0,OK
2026-06-22 22:55:46,5,2910.80,27.5,OK
2026-06-22 22:55:55,6,2733.10,27.5,OK
2026-06-22 22:55:59,7,,,Timeout/Error
2026-06-22 22:56:02,8,,,Timeout/Error
2026-06-22 22:56:14,1,2884.70,28.4,OK
2026-06-22 22:56:23,2,2847.50,28.0,OK
2026-06-22 22:56:33,3,2891.60,28.0,OK
2026-06-22 22:56:45,4,891.60,28.0,OK
2026-06-22 22:56:54,5,2910.80,27.5,OK
2026-06-22 22:57:03,6,2733.20,27.5,OK
2026-06-22 22:57:07,7,,,Timeout/Error
2026-06-22 22:57:09,8,,,Timeout/Error
2026-06-22 22:57:21,1,2885.00,28.5,OK
2026-06-22 22:57:31,2,2847.70,28.0,OK
2026-06-22 22:57:41,3,2891.70,28.0,OK
2026-06-22 22:57:53,4,891.60,28.0,OK
2026-06-22 22:58:02,5,2910.80,27.5,OK
2026-06-22 22:58:12,6,2733.20,27.5,OK
2026-06-22 22:58:16,7,,,Timeout/Error
2026-06-22 22:58:18,8,,,Timeout/Error
2026-06-22 22:58:30,1,2884.80,28.4,OK
2026-06-22 22:58:40,2,2847.60,28.0,OK
2026-06-22 22:58:49,3,2891.70,28.0,OK
2026-06-22 22:59:01,4,891.70,28.0,OK
2026-06-22 22:59:10,5,2910.80,27.5,OK
2026-06-22 22:59:20,6,2733.20,27.5,OK
2026-06-22 22:59:23,7,,,Timeout/Error
2026-06-22 22:59:26,8,,,Timeout/Error
2026-06-22 22:59:38,1,2884.80,28.4,OK
2026-06-22 22:59:47,2,2847.60,28.0,OK
2026-06-22 22:59:57,3,2891.70,28.0,OK
2026-06-22 23:00:09,4,891.60,28.0,OK
2026-06-22 23:00:18,5,2910.70,27.5,OK
2026-06-22 23:00:28,6,2733.20,27.5,OK
2026-06-22 23:00:30,7,,,Timeout/Error
2026-06-22 23:00:32,8,,,Timeout/Error
2026-06-22 23:00:44,1,2884.90,28.4,OK
2026-06-22 23:00:54,2,2847.60,28.0,OK
2026-06-22 23:01:03,3,2891.60,28.0,OK
2026-06-22 23:01:15,4,891.80,28.0,OK
2026-06-22 23:01:25,5,2910.80,27.5,OK
2026-06-22 23:01:34,6,2733.20,27.5,OK
2026-06-22 23:01:38,7,,,Timeout/Error
2026-06-22 23:01:40,8,,,Timeout/Error
2026-06-22 23:01:52,1,2885.10,28.4,OK
2026-06-22 23:02:02,2,2847.60,28.0,OK
2026-06-22 23:02:11,3,2891.60,28.0,OK
2026-06-22 23:02:23,4,891.50,28.0,OK
2026-06-22 23:02:32,5,2910.70,27.5,OK
2026-06-22 23:02:42,6,2733.20,27.5,OK
2026-06-22 23:02:46,7,,,Timeout/Error
2026-06-22 23:02:48,8,,,Timeout/Error
2026-06-22 23:03:00,1,2884.90,28.4,OK
2026-06-22 23:03:09,2,2847.70,28.0,OK
2026-06-22 23:03:19,3,2891.70,28.0,OK
2026-06-22 23:03:30,4,891.60,28.0,OK
2026-06-22 23:03:39,5,2910.80,27.5,OK
2026-06-22 23:03:49,6,2733.20,27.5,OK
2026-06-22 23:03:53,7,,,Timeout/Error
2026-06-22 23:03:55,8,,,Timeout/Error
2026-06-22 23:04:07,1,2885.00,28.4,OK
2026-06-22 23:04:17,2,2847.60,28.0,OK
2026-06-22 23:04:26,3,2891.70,28.0,OK
2026-06-22 23:04:37,4,891.60,28.0,OK
2026-06-22 23:04:47,5,2910.80,27.5,OK
2026-06-22 23:04:56,6,2733.10,27.5,OK
2026-06-22 23:04:59,7,,,Timeout/Error
2026-06-22 23:05:01,8,,,Timeout/Error
2026-06-22 23:05:13,1,2884.70,28.4,OK
2026-06-22 23:05:23,2,2847.80,28.0,OK
2026-06-22 23:05:33,3,2891.70,28.0,OK
2026-06-22 23:05:45,4,891.60,28.0,OK
2026-06-22 23:05:54,5,2910.80,27.5,OK
2026-06-22 23:06:04,6,2733.20,27.5,OK
2026-06-22 23:06:06,7,,,Timeout/Error
2026-06-22 23:06:08,8,,,Timeout/Error
2026-06-22 23:06:20,1,2884.80,28.4,OK
2026-06-22 23:06:30,2,2847.60,28.0,OK
2026-06-22 23:06:40,3,2891.60,28.0,OK
2026-06-22 23:06:51,4,891.60,28.0,OK
2026-06-22 23:07:01,5,2910.70,27.6,OK
2026-06-22 23:07:10,6,2733.20,27.6,OK
2026-06-22 23:07:13,7,,,Timeout/Error
2026-06-22 23:07:15,8,,,Timeout/Error
2026-06-22 23:07:27,1,2885.10,28.4,OK
2026-06-22 23:07:37,2,2847.60,28.0,OK
2026-06-22 23:07:46,3,2891.80,28.0,OK
2026-06-22 23:07:58,4,891.60,28.0,OK
2026-06-22 23:08:07,5,2910.80,27.6,OK
2026-06-22 23:08:17,6,2733.20,27.6,OK
2026-06-22 23:08:21,7,,,Timeout/Error
2026-06-22 23:08:23,8,,,Timeout/Error
2026-06-22 23:08:35,1,2884.90,28.4,OK
2026-06-22 23:08:45,2,2847.80,28.0,OK
2026-06-22 23:08:55,3,2891.70,28.0,OK
2026-06-22 23:09:06,4,891.60,28.0,OK
2026-06-22 23:09:16,5,2910.70,27.5,OK
2026-06-22 23:09:25,6,2733.20,27.5,OK
2026-06-22 23:09:27,7,,,Timeout/Error
2026-06-22 23:09:30,8,,,Timeout/Error
2026-06-22 23:09:42,1,2884.90,28.4,OK
2026-06-22 23:09:51,2,2847.70,28.0,OK
2026-06-22 23:10:01,3,2891.70,28.0,OK
2026-06-22 23:10:13,4,891.60,28.0,OK
2026-06-22 23:10:22,5,2910.70,27.5,OK
2026-06-22 23:10:31,6,2733.20,27.5,OK
2026-06-22 23:10:35,7,,,Timeout/Error
2026-06-22 23:10:37,8,,,Timeout/Error
2026-06-22 23:10:49,1,2884.90,28.4,OK
2026-06-22 23:10:58,2,2847.60,28.0,OK
2026-06-22 23:11:08,3,2891.60,28.0,OK
2026-06-22 23:11:20,4,891.60,28.0,OK
2026-06-22 23:11:29,5,2910.80,27.5,OK
2026-06-22 23:11:38,6,2733.20,27.5,OK
2026-06-22 23:11:41,7,,,Timeout/Error
2026-06-22 23:11:43,8,,,Timeout/Error
2026-06-22 23:11:55,1,2884.80,28.4,OK
2026-06-22 23:12:04,2,2847.70,28.0,OK
2026-06-22 23:12:13,3,2891.60,28.0,OK
2026-06-22 23:12:25,4,891.50,28.0,OK
2026-06-22 23:12:34,5,2910.80,27.5,OK
2026-06-22 23:12:44,6,2733.20,27.5,OK
2026-06-22 23:12:48,7,,,Timeout/Error
2026-06-22 23:12:50,8,,,Timeout/Error
2026-06-22 23:13:02,1,2884.70,28.4,OK
2026-06-22 23:13:12,2,2847.60,28.0,OK
2026-06-22 23:13:21,3,2891.70,28.0,OK
2026-06-22 23:13:33,4,891.80,28.0,OK
2026-06-22 23:13:43,5,2910.70,27.5,OK
2026-06-22 23:13:52,6,2733.20,27.5,OK
2026-06-22 23:13:56,7,,,Timeout/Error
2026-06-22 23:13:58,8,,,Timeout/Error
2026-06-22 23:14:10,1,2885.10,28.5,OK
2026-06-22 23:14:20,2,2847.60,28.1,OK
2026-06-22 23:14:29,3,2891.70,28.1,OK
2026-06-22 23:14:41,4,891.50,28.1,OK
2026-06-22 23:14:50,5,2910.80,27.6,OK
2026-06-22 23:14:59,6,2733.20,27.6,OK
2026-06-22 23:15:03,7,,,Timeout/Error
2026-06-22 23:15:05,8,,,Timeout/Error
2026-06-22 23:15:17,1,2884.90,28.4,OK
2026-06-22 23:15:27,2,2847.60,28.0,OK
2026-06-22 23:15:36,3,2891.70,28.0,OK
2026-06-22 23:15:48,4,891.50,28.0,OK
2026-06-22 23:15:58,5,2910.80,27.5,OK
2026-06-22 23:16:07,6,2733.20,27.5,OK
2026-06-22 23:16:10,7,,,Timeout/Error
2026-06-22 23:16:12,8,,,Timeout/Error
2026-06-22 23:16:24,1,2885.00,28.4,OK
2026-06-22 23:16:34,2,2847.60,28.0,OK
2026-06-22 23:16:43,3,2891.70,28.0,OK
2026-06-22 23:16:55,4,891.60,28.0,OK
2026-06-22 23:17:04,5,2910.60,27.5,OK
2026-06-22 23:17:14,6,2733.20,27.5,OK
2026-06-22 23:17:17,7,,,Timeout/Error
2026-06-22 23:17:20,8,,,Timeout/Error
2026-06-22 23:17:32,1,2885.00,28.4,OK
2026-06-22 23:17:41,2,2847.70,28.0,OK
2026-06-22 23:17:51,3,2891.70,28.0,OK
2026-06-22 23:18:03,4,891.50,28.0,OK
2026-06-22 23:18:12,5,2910.70,27.5,OK
2026-06-22 23:18:22,6,2733.20,27.5,OK
2026-06-22 23:18:24,7,,,Timeout/Error
2026-06-22 23:18:27,8,,,Timeout/Error
2026-06-22 23:18:39,1,2884.60,28.4,OK
2026-06-22 23:18:48,2,2847.60,28.0,OK
2026-06-22 23:18:58,3,2891.60,28.0,OK
2026-06-22 23:19:09,4,891.70,28.0,OK
2026-06-22 23:19:19,5,2910.80,27.5,OK
2026-06-22 23:19:28,6,2733.20,27.5,OK
2026-06-22 23:19:32,7,,,Timeout/Error
2026-06-22 23:19:35,8,,,Timeout/Error
2026-06-22 23:19:47,1,2884.80,28.4,OK
2026-06-22 23:19:56,2,2847.60,28.0,OK
2026-06-22 23:20:06,3,2891.70,28.0,OK
2026-06-22 23:20:18,4,891.50,28.0,OK
2026-06-22 23:20:27,5,2910.70,27.5,OK
2026-06-22 23:20:36,6,2733.20,27.5,OK
2026-06-22 23:20:39,7,,,Timeout/Error
2026-06-22 23:20:41,8,,,Timeout/Error
2026-06-22 23:20:53,1,2885.00,28.4,OK
2026-06-22 23:21:03,2,2847.70,28.0,OK
2026-06-22 23:21:12,3,2891.60,28.0,OK
2026-06-22 23:21:24,4,891.60,28.0,OK
2026-06-22 23:21:33,5,2910.70,27.5,OK
2026-06-22 23:21:43,6,2733.20,27.5,OK
2026-06-22 23:21:46,7,,,Timeout/Error
2026-06-22 23:21:49,8,,,Timeout/Error
2026-06-22 23:22:01,1,2884.60,28.4,OK
2026-06-22 23:22:10,2,2847.80,28.0,OK
2026-06-22 23:22:19,3,2891.70,28.0,OK
2026-06-22 23:22:31,4,891.50,28.0,OK
2026-06-22 23:22:41,5,2910.80,27.5,OK
2026-06-22 23:22:50,6,2733.20,27.5,OK
2026-06-22 23:22:54,7,,,Timeout/Error
2026-06-22 23:22:57,8,,,Timeout/Error
2026-06-22 23:23:08,1,2885.00,28.4,OK
2026-06-22 23:23:17,2,2847.60,28.0,OK
2026-06-22 23:23:27,3,2891.70,28.0,OK
2026-06-22 23:23:38,4,891.70,28.0,OK
2026-06-22 23:23:48,5,2910.80,27.5,OK
2026-06-22 23:23:57,6,2733.20,27.5,OK
2026-06-22 23:24:01,7,,,Timeout/Error
2026-06-22 23:24:03,8,,,Timeout/Error
2026-06-22 23:24:15,1,2885.00,28.4,OK
2026-06-22 23:24:25,2,2847.70,28.0,OK
2026-06-22 23:24:34,3,2891.60,28.0,OK
2026-06-22 23:24:46,4,891.60,28.0,OK
2026-06-22 23:24:55,5,2910.80,27.5,OK
2026-06-22 23:25:05,6,2733.20,27.5,OK
2026-06-22 23:25:09,7,,,Timeout/Error
2026-06-22 23:25:11,8,,,Timeout/Error
2026-06-22 23:25:23,1,2885.00,28.4,OK
2026-06-22 23:25:32,2,2847.70,28.0,OK
